cf,denominazione,sito,categoria,trovata,metodo,url,errore
03094370040,FARMACIE COMUNALI DI CUNEO S.R.L.                                SIGLABILE 'FC CUNEO S.R.L.',https://www.farmaciecomunali.cuneo.it,controllo_pubblico,NO,,,
92089510512,FONDAZIONE AREZZO INTOUR,https://www.arezzointour.it,controllo_pubblico,SI,link_in_homepage,https://www.arezzointour.it/amministrazione-trasparente-3/,
90018060526,FONDAZIONE CANTIERE INTERNAZIONALE D'ARTE DI MONTEPULCIANO,https://www.fondazionecantiere.it,controllo_pubblico,SI,link_in_homepage,https://www.fondazionecantiere.it/amministrazione-trasparente/amministrazionetrasparente,
00522920248,FONDAZIONE CENTRO INTERNAZIONALE DI STUDI DI ARCHITETTURA ANDREA PALLADIO,https://www.palladiomuseum.org,controllo_pubblico,SI,redirect,https://www.palladiomuseum.org/amministrazione-trasparente,
02355890795,FERROVIE DELLA CALABRIA - SOCIETA' A RESPONSABILITA' LIMITATA,https://www.ferroviedellacalabria.it,controllo_pubblico,NO,,,
98161820174,FONDAZIONE E.U.L.O. - UNIVERSITA' DI BRESCIA,https://www.fondazioneeulounibs.cloud/it,controllo_pubblico,NO,,,connessione_rifiutata
03923230274,FONDAZIONE CAORLE CITTA' DELLO SPORT,https://www.caorlecittadellosport.it,controllo_pubblico,SI,link_in_homepage,https://sac5.halleysac.it/ae02532/zf/index.php/trasparenza/index/index,
03873750750,FONDAZIONE CENTRO EURO - MEDITERRANEO SUI CAMBIAMENTI CLIMATICI,https://www.cmcc.it,controllo_pubblico,NO,,,
94052480038,FONDAZIONE CASTELLO DI NOVARA,https://www.ilcastellodinovara.it,controllo_pubblico,SI,redirect,https://www.ilcastellodinovara.it/amministrazione-trasparente,
04085460261,FONDAZIONE CITTA' DI RONCADE,https://www.fondazioneroncade.it,controllo_pubblico,SI,link_in_homepage,https://www.fondazioneroncade.it/trasparenza-e-prevenzione-della-corruzione/,
02392830226,FONDAZIONE HUB INNOVAZIONE TRENTINO,https://www.trentinoinnovation.eu,controllo_pubblico,SI,link_in_homepage,https://trasparenza.trentinoinnovation.eu/,
03466300369,FONDAZIONE CRESCI@MO,https://www.fondazionecresciamo.it,controllo_pubblico,SI,link_in_homepage,https://www.fondazionecresciamo.it/fondazione/amministrazione-trasparente/,
91054240121,FONDAZIONE GALLERIA D'ARTE MODERNA E CONTEMPORANEA SILVIO ZANELLA,https://www.museomaga.it,controllo_pubblico,SI,link_in_homepage,http://ww2.gazzettaamministrativa.it/opencms/opencms/_gazzetta_amministrativa/amministrazione_trasparente/_lombardia/_fondazione_galleria_d__arte_moderna_e_contemporanea_silvio_zanella_di_gallarate,
04953071216,FONDAZIONE DONNAREGINA PER LE ARTI CONTEMPORANEE,https://www.madrenapoli.it,controllo_pubblico,SI,link_in_homepage,https://www.madrenapoli.it/wp-content/plugins/amministrazione-trasparente/includes/css/gutenberg-page-widget.css?ver=1756523427,
00724660725,FONDAZIONE IPRES - ISTITUTO PUGLIESE DI RICERCHE ECONOMICHE E    SOCIALI,https://www.ipres.it/it,controllo_pubblico,SI,redirect,https://www.ipres.it/it/amministrazione-trasparente,
02038410227,FONDAZIONE EDMUND MACH,https://www.fmach.it,controllo_pubblico,SI,redirect,https://www.fmach.it/amministrazione-trasparente,
95152320636,FONDAZIONE ISTITUTO PER LA FIN. E L'ECON. LOC. DELLA CAMPANI,https://www.ifelcampania.it,controllo_pubblico,SI,link_in_homepage,amministrazione trasparente,
91133270156,FONDAZIONE I.T.S. PER LO SVILUPPO DEL SISTEMA CASA NEL MADE IN ITALY ROSARIO MESSINA (ITS ACADEMY O ARTWOOD ACADEMY),https://artwoodacademy.it,controllo_pubblico,SI,link_in_homepage,https://artwoodacademy.it/trasparenza/,
03842230272,FONDAZIONE MUSEI CIVICI DI VENEZIA,https://www.visitmuve.it,controllo_pubblico,SI,link_in_homepage,https://www.visitmuve.it/amministrazione-trasparente/,
94598490152,FONDAZIONE MUSEO DI FOTOGRAFIA CONTEMPORANEA,https://www.mufoco.org,controllo_pubblico,SI,redirect,https://www.mufoco.org/amministrazione-trasparente,
05904071007,FIUMICINO  TRIBUTI  S.P.A.,https://www.servizicivicispa.it,controllo_pubblico,NO,,,
02114780220,FINDOLOMITI ENERGIA S.R.L.,http://www.findolomitienergia.it,controllo_pubblico,NO,,,timeout
90059630955,FONDAZIONE MONT'E PRAMA,https://monteprama.it,controllo_pubblico,SI,link_in_homepage,https://monteprama.portaleservizipa.it/ente/trasparenza,
93131340429,FONDAZIONE MARCHE CULTURA,https://www.fondazionemarchecultura.it,controllo_pubblico,SI,link_in_homepage,https://www.fondazionemarchecultura.it/amministrazione-trasparente/,
07748590630,FLEGREA LAVORO S.P.A.,https://flegrealavoro.portaletrasparenza.net,controllo_pubblico,NO,,,
93037690273,FONDAZIONE ITS ACADEMY TURISMO VENETO,https://www.itsturismo.it,controllo_pubblico,SI,link_in_homepage,https://www.itsturismo.it/amministrazione-trasparente/,
06187580821,FLAG GOLFO DI TERMINI IMERESE SOCIETA' CONSORTILE COOPERATIVA,https://www.gacgolfoditermini.it,controllo_pubblico,NO,,,timeout
03782700276,FONDAZIONE DI PARTECIPAZIONE CASA DELL'OSPITALITA',https://www.casaospitalita.it,controllo_pubblico,SI,link_in_homepage,https://www.casaospitalita.it/amministrazione-trasparente/,
95104860630,FONDAZIONE POL.I.S.,https://fondazionepolis.regione.campania.it,controllo_pubblico,SI,link_in_homepage,https://fondazionepolis.regione.campania.it/index.php/amministrazione-trasparente,
01329240087,FONDAZIONE ORCHESTRA SINFONICA DI SANREMO,https://www.sinfonicasanremo.it,controllo_pubblico,SI,link_in_homepage,https://sinfonicasanremo.portaletrasparenza.net/,
02050480223,FONDAZIONE MUSEO STORICO TRENTINO,https://www.museostorico.it,controllo_pubblico,SI,redirect,https://www.museostorico.it/amministrazione-trasparente,
02299930350,FONDAZIONE PER LO SPORT DEL COMUNE DI REGGIO EMILIA,https://www.fondazionesport.it,controllo_pubblico,SI,link_in_homepage,https://fondazionesport.portaletrasparenza.net/it/trasparenza/attivita-e-procedimenti/attivita-gestionale.html,
00187480272,FONDAZIONE TEATRO LA FENICE,https://www.teatrolafenice.it,controllo_pubblico,SI,link_in_homepage,https://www.teatrolafenice.it/amministrazione-trasparente/,
92187280927,FONDAZIONE SARDEGNA FILM COMMISSION,https://www.sardegnafilmcommission.it,controllo_pubblico,SI,link_in_homepage,https://www.sardegnafilmcommission.it/amministrazione-trasparente,
93051910771,FONDAZIONE LUCANA FILM COMMISSION,https://www.lucanafilmcommission.it,controllo_pubblico,SI,link_in_homepage,https://www.lucanafilmcommission.it/amministrazionetrasparente/,
00937610152,FONDAZIONE TEATRO ALLA SCALA DI MILANO,https://www.teatroallascala.org,controllo_pubblico,SI,redirect,https://www.teatroallascala.org/amministrazione-trasparente,
01980910036,FONDAZIONE TEATRO CARLO COCCIA DI NOVARA,https://www.fondazioneteatrococcia.it,controllo_pubblico,SI,link_in_homepage,https://www.fondazioneteatrococcia.it/amministrazione-trasparente.html,
02208060349,FONDAZIONE TEATRO REGIO DI PARMA,https://www.teatroregioparma.it,controllo_pubblico,SI,redirect,https://www.teatroregioparma.it/amministrazione-trasparente,
01134140522,FONDAZIONE TERRITORI SOCIALI ALTA VALDELSA,https://www.ftsa.it,controllo_pubblico,SI,link_in_homepage,https://www.ftsa.it/it/amministrazione-trasparente/,
03786930549,FONDAZIONE UMBRIA FILM COMMISSION,https://www.umbriafilmcommission.it,controllo_pubblico,NO,,,connessione_rifiutata
93055550771,FONDAZIONE DI PARTECIPAZIONE MATERA - BASILICATA 2019,https://www.matera-basilicata2019.it,controllo_pubblico,NO,,,timeout
97608860157,FONDAZIONE REGIONALE PER LA RICERCA BIOMEDICA,https://www.frrb.it,controllo_pubblico,SI,redirect,https://www.frrb.it/amministrazione-trasparente,
01178460257,FONDAZIONE DMO DOLOMITI BELLUNESI,https://www.dmodolomiti.it,controllo_pubblico,NO,,,
04859651210,FONDAZIONE FILM COMMISSION REGIONE CAMPANIA,https://www.fcrc.it,controllo_pubblico,SI,redirect,https://www.fcrc.it/amministrazione-trasparente,
00505900019,FONDAZIONE TEATRO REGIO DI TORINO,https://www.teatroregio.torino.it,controllo_pubblico,SI,link_in_homepage,https://www.teatroregio.torino.it/amministrazione-trasparente,
02823951203,FORMULA IMOLA S.P.A.,https://www.autodromoimola.it,controllo_pubblico,SI,link_in_homepage,https://autodromoimola.trasparenza-valutazione-merito.it/web/trasparenza/trasparenza,
90186450277,FONDAZIONE VENETO FILM COMMISSION,https://www.venetofilmcommission.com,controllo_pubblico,SI,redirect,https://www.venetofilmcommission.com/amministrazione-trasparente,
01733690562,FRANCIGENA S.R.L.,https://www.francigena.vt.it/it,controllo_pubblico,SI,path_diretto,https://www.francigena.vt.it/it/amministrazione-trasparente,
01133800324,FRIULI VENEZIA GIULIA STRADE S.P.A.,https://www.fvgstrade.it,controllo_pubblico,SI,link_in_homepage,https://www.fvgstrade.it/societa-trasparente,
94071280211,FONDAZIONE TEATRO COMUNALE & AUDITORIUM,https://www.fondazioneteatro.bolzano.it,controllo_pubblico,SI,link_in_homepage,https://www.fondazioneteatro.bolzano.it/amministrazione-trasparente/,
02871360984,FONDAZIONE VALLE DELLE CARTIERE,https://www.valledellecartiere.it,controllo_pubblico,SI,redirect,https://www.valledellecartiere.it/amministrazione-trasparente/,
03078390303,FVG PLUS S.P.A.,https://fvgplus.it,controllo_pubblico,SI,link_in_homepage,https://fvgplus.portaletrasparenza.net/,
01966240465,G.A.I.A. S.P.A.,https://www.gaia-spa.it,controllo_pubblico,SI,link_in_homepage,https://www.gaia-spa.it/index.php/percorso-partecipativo-trasparenza-e-condivisione,
02303330845,G.E.S.A. AG.2 S.P.A. IN LIQUIDAZIONE,https://www.atogesaag.it,controllo_pubblico,NO,,,connessione_rifiutata
97256730827,FONDAZIONE SANT' ELIA,https://www.fondazionesantelia.it,controllo_pubblico,SI,link_in_homepage,https://www.fondazionesantelia.it/amministrazione-trasparente/,
96083250769,FONDAZIONE OSSERVATORIO AMBIENTALE REGIONALE,https://www.farbas.it,controllo_pubblico,NO,,,timeout
95229230107,FONDAZIONE MUSEO NAZIONALE DELL'EMIGRAZIONE ITALIANA,https://www.museidigenova.it/it/mei-museo-dellemigrazione-italiana,controllo_pubblico,NO,,,
02412500817,G.A.L. GOLFO DI CASTELLAMMARE SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,https://www.galgolfodicastellammare.eu,controllo_pubblico,SI,redirect,https://www.galgolfodicastellammare.eu/amministrazione-trasparente,
00076340074,FUNIVIE PICCOLO SAN BERNARDO S.P.A.,https://www.lathuile.it,controllo_pubblico,SI,redirect,https://www.lathuile.it/amministrazione-trasparente/,
02253110064,G.A.L. BORBA - LE VALLI ALERAMICHE DELL'ALTO MONFERRATO -        SOCIETA'  CONSORTILE A RESPONSABILITA' LIMITATA,https://www.galborba.it,controllo_pubblico,SI,link_in_homepage,https://www.galborba.it/societa-trasparente/,
05932530966,GAIA SERVIZI S.R.L.,https://www.gaiaservizi.eu/it-it/home,controllo_pubblico,SI,link_in_homepage,https://www.gaiaservizi.eu/it-it/home/it-it/atti-pubblicazioni-/amministrazione-trasparente,
01129830954,GAL ALTA MARMILLA E MARMILLA SOCIETA' CONSORTILE A R.L.          DENOMINAZIONE ABBREVIATA: GAL MARMILLA SOCIETA' CONSORTILE A R.L.,https://www.galmarmilla.it,controllo_pubblico,SI,link_in_homepage,https://www.galmarmilla.it/amministrazione-trasparente/disposizioni-generali/atti-generali/riferimenti-normativi,
02902820642,GAL IRPINIA - SANNIO SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,https://www.galirpiniasannio.it,controllo_pubblico,SI,link_in_homepage,https://www.galirpiniasannio.it/trasparenza.php,
02425670961,FUNIVIE MONTE BIANCO S.P.A.,https://www.montebianco.com,controllo_pubblico,NO,,,
91020830872,GAL KALAT,https://www.galkalat.it,controllo_pubblico,SI,link_in_homepage,amministrazione trasparente,
96077760229,FONDAZIONE TRENTINA ALCIDE DE GASPERI,https://www.degasperitn.it,controllo_pubblico,NO,,,
00156220923,FONDAZIONE TEATRO LIRICO DI CAGLIARI,https://www.teatroliricodicagliari.it,controllo_pubblico,NO,,,
87007530170,GARDA UNO S.P.A.,https://www.gardauno.it,controllo_pubblico,SI,link_in_homepage,https://www.gardauno.it/it/amministrazione-trasparente,
02418910408,GEAT S.R.L.,https://www.geat.it,controllo_pubblico,SI,link_in_homepage,https://www.geat.it/societa-trasparente,
02650100841,FORNDAZIONE TEATRO LUIGI PIRANDELLO - VALLE DEI TEMPLI,https://www.fondazioneteatropirandello.it,controllo_pubblico,SI,redirect,https://www.fondazioneteatropirandello.it/amministrazione-trasparente,
04818540751,G.A.L. TERRA D'ARNEO SOCIETA' CONSORTILE A RESPONSABILITA'       LIMITATA,https://www.terradarneo.it,controllo_pubblico,SI,link_in_homepage,https://www.terradarneo.it/trasparenza/,
95037620184,FONDAZIONE TEATRO SOCIALE DI VOGHERA,https://www.teatrovalentinogaravani.it,controllo_pubblico,NO,,,timeout
02816060368,GEOVEST S.R.L.,https://www.geovest.it,controllo_pubblico,SI,link_in_homepage,https://www.geovest.it/geovest/societa-trasparente/,
01153330509,GEOFOR S.P.A.,https://www.geofor.it,controllo_pubblico,SI,link_in_homepage,https://geofor.portaletrasparenza.net,
03546590104,GENOVA PARCHEGGI - SOCIETA' PER AZIONI,https://www.genovaparcheggi.com,controllo_pubblico,SI,redirect,https://www.genovaparcheggi.com/amministrazione-trasparente,
01492290067,GESTIONE AMBIENTE S.P.A.,https://www.gestioneambiente.net,controllo_pubblico,SI,path_diretto,https://www.gestioneambiente.net/amministrazione-trasparente,
02581140049,GAL MONGIOIE SOCIETA' CONSORTILE A R.L.,https://www.galmongioie.it,controllo_pubblico,SI,link_in_homepage,https://www.galmongioie.it/societa-trasparente/societa-trasparente.html,
01356080059,GESTIONE AMBIENTALE INTEGRATA DELL'ASTIGIANO S.P.A.              SIGLABILE: G.A.I.A. S.P.A.,https://www.gaia.at.it,controllo_pubblico,SI,redirect,https://www.gaia.at.it/amministrazione-trasparente,
02091030227,GESTIONE ENTRATE LOCALI S.R.L.,https://www.gestelsrl.it,controllo_pubblico,SI,link_in_homepage,https://www.gestelsrl.it/societa-trasparente,
02796960595,FRZ SOCIETA' A RESPONSABILITA' LIMITATA,https://www.formiarifiutizero.it,controllo_pubblico,NO,,,timeout
01469190936,GESTIONE SERVIZI MOBILITA' S.P.A,https://www.gsm-pn.it,controllo_pubblico,SI,link_in_homepage,https://www.gsm-pn.it/societa-trasparente,
03550730612,GESTIONE IMPIANTI E SERVIZI ECOLOGICI CASERTANI S.P.A.,https://www.gisecspa.it,controllo_pubblico,SI,link_in_homepage,https://gisecspa.portaletrasparenza.net/,
01416160057,GESTIONE SERVIZI SOCIALI TERRITORIALI S.R.L. SIGLABILE GE.S.S.TER.SRL,https://www.gesster.com,controllo_pubblico,SI,redirect,https://www.gesster.com/amministrazione-trasparente,
02903940985,GANDOVERE DEPURAZIONE SRL,https://www.cogeme.net/gandovere-societa-trasparente,controllo_pubblico,SI,redirect,https://www.cogeme.net/gandovere-societa-trasparente/societa-trasparente,
01753480068,GIAROLO LEADER S.R.L.,https://www.giarololeader.it,controllo_pubblico,SI,redirect,https://www.giarololeader.it/amministrazione-trasparente,
01607380670,GIULIANOVA PATRIMONIO SRL,https://www.giulianovapatrimonio.it,controllo_pubblico,SI,link_in_homepage,amministrazione trasparente,
01494020462,GESTIONE ESERCIZIO ACQUEDOTTI LUCCHESI S.P.A.,https://www.geal-lucca.it,controllo_pubblico,SI,link_in_homepage,https://www.geal-lucca.it/geal-trasparente/,
02394210682,GRUPPO AZIONE LOCALE PESCA ABRUZZO SOCIETA' CONSORTILE A         RESPONSABILITA' LIMITATA,https://htpp://www.galpescaabruzzo.it,controllo_pubblico,NO,,,connessione_rifiutata
02127850796,GRUPPO AZIONE LOCALE SERRE CALABRESI SOCIETA' CONSORTILE  A R.L.,"https://www,galserrecalabresi.it",controllo_pubblico,NO,,,connessione_rifiutata
01699450852,GHELAS MULTISERVIZI S.P.A.,https://www.ghelasmultiservizi.it,controllo_pubblico,SI,redirect,https://www.ghelasmultiservizi.it/amministrazione-trasparente,
05754381001,GESTORE DEI SERVIZI ENERGETICI - GSE S.P.A.,https://www.gse.it,controllo_pubblico,NO,,,
02483770802,GIOIA TAURO PORT SECURITY S.R.L.,https://www.gioiatauroportsecurity.it,controllo_pubblico,SI,link_in_homepage,https://www.gioiatauroportsecurity.it/wp-content/plugins/amministrazione-trasparente/includes/css/gutenberg-page-widget.css?ver=1758499848,
03749850966,GESTIONE SERVIZI MUNICIPALI NORD MILANO SRL O 'GESEM S.R.L.',https://www.gesem.it,controllo_pubblico,NO,,,
08435750016,GRUPPO DI AZIONE LOCALE ESCARTONS E VALLI VALDESI SOCIETA'       CONSORTILE A RESPONSABILITA' LIMITATA,https://www.evv.it,controllo_pubblico,SI,link_in_homepage,https://www.evv.it/amministrazione-trasparente/,
01636690032,GRUPPO AZIONE LOCALE LAGHI E MONTI DEL VERBANO CUSIO OSSOLA S.R.L. CONSORTILE,https://www.gallaghiemonti.it,controllo_pubblico,SI,link_in_homepage,https://www.gallaghiemonti.it/societa-trasparente/,
04127910711,GRUPPO DI AZIONE LOCALE GARGANO AGENZIA DI SVILUPPO SOC. CONS. A.R.L.,https://www.galgargano.com,controllo_pubblico,SI,link_in_homepage,https://www.galgargano.com/societa-trasparente/,
01708440381,GECIM GESTIONI CIMITERIALI S.R.L.,https://www.gecim.it,controllo_pubblico,NO,,,
02585060045,"GAL VALLI GESSO,VERMENAGNA,PESIO SCARL",https://www.galgvp.eu,controllo_pubblico,NO,,,timeout
05818521006,FONDAZIONE MUSICA PER ROMA,https://www.auditorium.com,controllo_pubblico,NO,,,
02978760789,"GRUPPO DI AZIONE LOCALE S.T.S. SAVUTO,TIRRENO,SERRE COSENTINE    SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA",http://www.galsts.it,controllo_pubblico,SI,redirect,http://www.galsts.it/amministrazione-trasparente,
01581890462,GESAM RETI S.P.A.,https://www.gesam.it,controllo_pubblico,NO,,,
04245520376,HERA S.P.A.,https://www.gruppohera.it,controllo_pubblico,NO,,,
01588020469,I CARE S.R.L.,https://www.icareviareggio.it,controllo_pubblico,SI,link_in_homepage,https://www.icareviareggio.it/societa-trasparente/,
02338840800,HERMES SERVIZI METROPOLITANI S.R.L.,https://www.hermesrc.it,controllo_pubblico,SI,link_in_homepage,https://hermesrc.portaletrasparenza.net/,
01880180060,GESTIONE ACQUA SOCIETA' PER AZIONI - SIGLABILE IN GESTIONE ACQUA SPA,https://www.gestioneacqua.it,controllo_pubblico,NO,,,timeout
97911240154,I-CREA ACADEMY. FONDAZIONE ITS PER LE IMPRESE CULTURALI E IL TERRITORIO,https://fondazioneicrea.it,controllo_pubblico,SI,link_in_homepage,https://fondazioneicrea.it/amministrazione-trasparente/,
00100070614,I.T.L. S.P.A.,https://www.itlspa.it,controllo_pubblico,SI,redirect,https://www.itlspa.it/amministrazione-trasparente,
01790440885,IBLEA ACQUE SOCIETA' PER AZIONI IN HOUSE,https://www.iblea-acque.it,controllo_pubblico,SI,link_in_homepage,portale amministrazione trasparente,
01514240082,GO IMPERIA S.R.L.,http://www.goimperia.it,controllo_pubblico,NO,,,
01150930053,"GRUPPO DI AZIONE LOCALE BASSO MONFERRATO ASTIGIANO, TERRA DI TARTUFI SOCIETA' COOPERATIVA                                                        SIGLABILE G.A.L. BASSO MONFERRATO ASTIGIANO O GAL BMA",https://www.monferratoastigiano.it,controllo_pubblico,SI,link_in_homepage,https://www.monferratoastigiano.it/amministrazione-trasparente/,
04408300285,IC OUTSOURCING SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA    IN BREVE 'IC OUTSOURCING S.C.R.L.',https://www.icoutsourcing.it,controllo_pubblico,SI,link_in_homepage,https://icoutsourcing.portaletrasparenza.net/it,
02313821007,INFOCAMERE - SOCIETA' CONSORTILE DI INFORMATICA DELLE CAMERE DI  COMMERCIO ITALIANE PER AZIONI,https://www.infocamere.it,controllo_pubblico,SI,link_in_homepage,società trasparente,
05401940878,GRUPPO DI AZIONE LOCALE TERRE DI ACI SOCIETA' CONSORTILE A       RESPONSABILITA' LIMITATA,https://www.galterrediaci.com,controllo_pubblico,SI,link_in_homepage,https://www.galterrediaci.com/amministrazione-trasparente/,
01468500218,INFORMATICA ALTO ADIGE S.P.A. % SUEDTIROLER INFORMATIK AG,https://www.siag.it,controllo_pubblico,SI,path_diretto,https://www.siag.it/amministrazione-trasparente,
06837080727,INNOVAPUGLIA - S.P.A.,https://www.innova.puglia.it,controllo_pubblico,SI,link_in_homepage,https://www.innova.puglia.it/amministrazione-trasparente;jsessionid=74d23d582cbf1faf03f542ab78d9dd41,
01884950708,GRIM GESTIONE RISORSE IDRICHE MOLISANE SOCIETA' CONSORTILE A     RESPONSABILITA' LIMITATA,https://www.grimolise.it,controllo_pubblico,SI,redirect,https://www.grimolise.it/amministrazione-trasparente,
03792380283,INFRASTRUTTURE VENETE S.R.L.,https://www.infrastrutturevenete.it,controllo_pubblico,SI,link_in_homepage,https://www.infrastrutturevenete.it/trasparenza_procedure_in_formato_tabellare/amministrazione-trasparente/,
01087220289,INTERVENTI GEO AMBIENTALI S.P.A.                                 OPPURE CON L'ACRONIMO I.GE.A. S.P.A.,https://www.igeaspa.it,controllo_pubblico,NO,,,connessione_rifiutata
16791301001,GIUBILEO 2025 S.P.A.,https://www.societagiubileo2025.it,controllo_pubblico,NO,,,timeout
00083520668,GRAN SASSO ACQUA S.P.A.,https://www.gransassoacqua.it,controllo_pubblico,NO,,,timeout
06553251007,INPS SERVIZI SOCIETA' PER AZIONI,https://www.inpsservizi.it,controllo_pubblico,SI,link_in_homepage,https://inpsservizi.portaletrasparenza.net/,
02199590346,INFOMOBILITY S.P.A.,https://www.infomobility.pr.it,controllo_pubblico,SI,link_in_homepage,https://www.infomobility.pr.it/societa-trasparente/,
01070220312,IRISACQUA S.R.L.,https://www.irisacqua.it,controllo_pubblico,SI,link_in_homepage,https://www.irisacqua.it/societa-trasparente/,
00118410323,INSIEL-INFORMATICA PER IL SISTEMA DEGLI ENTI LOCALI S.P.A. O IN  BREVE 'INSIEL S.P.A.',https://www.insiel.it,controllo_pubblico,SI,path_diretto,https://www.insiel.it/amministrazione-trasparente,
04544550827,ISTITUTO MEDITERRANEO PER I TRAPIANTI E TERAPIE AD ALTA          SPECIALIZZAZIONE S.R.L. - I.S.M.E.T.T. S.R.L.,https://www.ismett.edu,controllo_pubblico,SI,link_in_homepage,https://www.ismett.edu/societa-trasparente/,
01123290312,ISONTINA AMBIENTE S.R.L.,https://www.isontinambiente.it,controllo_pubblico,SI,redirect,https://www.isontinambiente.it/amministrazione-trasparente,
05554271006,INVESTIMENTI S.P.A.,https://www.investimentispa.it,controllo_pubblico,SI,link_in_homepage,https://www.investimentispa.it/societa-trasparente/,
97413850583,ISTITUTO PER LA FINANZA E L'ECONOMIA LOCALE,https://www.fondazioneifel.it,controllo_pubblico,SI,link_in_homepage,http://fondazioneifel.portaletrasparenza.net/,
02866690049,INFERNOTTO ACQUA S.R.L.,https://www.infernottoacqua.it,controllo_pubblico,SI,redirect,https://www.infernottoacqua.it/amministrazione-trasparente,
00656290897,I.A.S. INDUSTRIA ACQUA SIRACUSANA S.P.A.,https://www.iasacqua.it,controllo_pubblico,NO,,,
14847241008,ICONTO SOCIETA' A RESPONSABILITA' LIMITATA,https://www.iconto.infocamere.it,controllo_pubblico,NO,,,
04327550275,ISTITUTO TECNOLOGICO SUPERIORE ITS MARCO POLO ACADEMY,https://www.itsmarcopolo.it,controllo_pubblico,NO,,,
91019320521,ISTITUTO TECNOLOGICO SUPERIORE ENERGIA AMBIENTE E SOSTENIBILITA',https://www.its-energiaeambiente.it,controllo_pubblico,SI,redirect,https://www.its-energiaeambiente.it/amministrazione-trasparente,
08555280018,GRUPPO TORINESE TRASPORTI S.P.A.' SIGLABILE 'GTT S.P.A.',https://www.gtt.to.it,controllo_pubblico,NO,,,
02626510644,IRPINIAMBIENTE S.P.A.,https://www.irpiniambiente.it,controllo_pubblico,SI,redirect,https://www.irpiniambiente.it/amministrazione-trasparente,
01266130994,JOB CENTRE SOCIETA' A RESPONSABILITA' LIMITATA,https://www.job-centre-srl.it,controllo_pubblico,SI,link_in_homepage,https://www.job-centre-srl.it/wp-content/plugins/amministrazione-trasparente/includes/css/gutenberg-page-widget.css?ver=1757082526,
92001620035,IDRABLU S.P.A.,https://www.idrablu.it,controllo_pubblico,NO,,,timeout
00521690073,IN.VA. S.P.A.,https://www.invallee.it,controllo_pubblico,NO,,,timeout
93028760143,ISTITUTO TECNOLOGICO SUPERIORE PER L'INNOVAZIONE DEL SISTEMA AGROALIMENTARE IN BREVE ITS ACADEMY AGROALIMENTARE,https://www.fondazioneagroalimentareits.it,controllo_pubblico,SI,link_in_homepage,https://www.fondazioneagroalimentareits.it/index.php/amministrazione-trasparente/,
00123080228,ISTITUTO TRENTINO PER L'EDILIZIA ABITATIVA - SOCIETA' PER AZIONI IN SIGLA 'ITEA S.P.A.',https://www.itea.tn.it,controllo_pubblico,SI,link_in_homepage,https://www.itea.tn.it/chi-siamo/societa-trasparente,
06550970013,IVREA PARCHEGGI S.R.L.,https://www.ivreaparcheggi.it,controllo_pubblico,SI,link_in_homepage,https://www.ivreaparcheggi.it/amministrazione-trasparente.html,
94628870159,"ISTITUTO TECNOLOGICO SUPERIORE PER ENERGIA, AMBIENTE ED EDILIZIA SOSTENIBILE",https://www.its-green.it,controllo_pubblico,SI,redirect,https://www.its-green.it/amministrazione-trasparente,
04026120875,JONIAMBIENTE S.P.A. IN LIQUIDAZIONE,https://www.atoct1.it,controllo_pubblico,SI,link_in_homepage,amministrazione trasparente,
97685780153,ISTITUTO TECNOLOGICO SUPERIORE - ITS ACADEMY INNOVAPROFESSIONI PER IL TURISMO E LE ATTIVITA' CULTURALI,https://innovaprofessioni.it,controllo_pubblico,SI,link_in_homepage,https://innovaprofessioni.it/amministrazione-trasparente/,
01534840671,JULIA RETE S.R.L.,https://www.juliarete.it,controllo_pubblico,SI,link_in_homepage,https://www.pa33.it/trasparenza/juliarete,
00170540736,KYMA AMBIENTE S.P.A.,https://www.amiutaranto.it,controllo_pubblico,SI,redirect,https://www.amiutaranto.it/amministrazione-trasparente,
00146330733,KYMA MOBILITA' S.P.A.,https://www.kymamobilita.it,controllo_pubblico,SI,link_in_homepage,https://www.kymamobilita.it/societa-trasparente/,
03033500277,JTACA S.R.L.,https://www.jtaca.com,controllo_pubblico,SI,redirect,https://www.jtaca.com/amministrazione-trasparente,
05032850876,KALAT AMBIENTE S.R.R. SOCIETA' CONSORTILE PER AZIONI             SOCIETA' PER LA REGOLAMENTAZIONE DEL SERVIZIO DI GESTIONE RIFIUTI NELL'ATO      CATANIA PROVINCIA SUD,https://www.kalatambientesrr.it,controllo_pubblico,SI,link_in_homepage,https://www.kalatambientesrr.it/amministrazione-trasparente/,
02685750164,L'ORA S.R.L.,https://www.loveremarina.com,controllo_pubblico,SI,link_in_homepage,https://www.loveremarina.com/amministrazione-trasparente,
02754680904,LA MADDALENA AMBIENTE SOCIETA' A RESPONSABILITA' LIMITATA,https://www.lamaddalenaambiente.it,controllo_pubblico,SI,link_in_homepage,https://www.lamaddalenaambiente.it/trasparenza/delibere,
05117830876,KALAT IMPIANTI S.R.L. UNIPERSONALE,https://www.kalatimpianti.it,controllo_pubblico,SI,redirect,https://www.kalatimpianti.it/amministrazione-trasparente,
